VIT_14s0108g00960	GO:0009536	plastid	C
VIT_14s0108g00970	GO:0005198	structural molecule activity	F
VIT_14s0108g00970	GO:0005840	ribosome	C
VIT_14s0108g00970	GO:0006412	translation	P
VIT_14s0108g00980	GO:0003677	DNA binding	F
VIT_14s0108g00980	GO:0005488	binding	F
VIT_14s0108g00980	GO:0006350	transcription	P
VIT_14s0108g01000	GO:0005488	binding	F
VIT_14s0108g01010	GO:0003677	DNA binding	F
VIT_14s0108g01010	GO:0005634	nucleus	C
VIT_14s0108g01010	GO:0006350	transcription	P
VIT_14s0108g01020	GO:0005576	extracellular region	C
VIT_14s0108g01020	GO:0005618	cell wall	C
VIT_14s0108g01020	GO:0009653	anatomical structure morphogenesis	P
VIT_14s0108g01020	GO:0009987	cellular process	P
VIT_14s0108g01020	GO:0016020	membrane	C
VIT_14s0108g01020	GO:0016043	cellular component organization	P
VIT_14s0108g01030	GO:0000166	nucleotide binding	F
VIT_14s0108g01030	GO:0003723	RNA binding	F
VIT_14s0108g01030	GO:0005634	nucleus	C
VIT_14s0108g01030	GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	P
VIT_14s0108g01040	GO:0003723	RNA binding	F
VIT_14s0108g01050	GO:0005198	structural molecule activity	F
VIT_14s0108g01050	GO:0005488	binding	F
VIT_14s0108g01050	GO:0016020	membrane	C
VIT_14s0108g01060	GO:0003824	catalytic activity	F
VIT_14s0108g01060	GO:0005488	binding	F
VIT_14s0108g01070	GO:0003677	DNA binding	F
VIT_14s0108g01070	GO:0006350	transcription	P
VIT_14s0108g01080	GO:0003677	DNA binding	F
VIT_14s0108g01080	GO:0005634	nucleus	C
VIT_14s0108g01080	GO:0006350	transcription	P
VIT_14s0108g01080	GO:0008150	biological_process	P
VIT_14s0108g01110	GO:0003824	catalytic activity	F
VIT_14s0108g01110	GO:0005488	binding	F
VIT_14s0108g01110	GO:0008152	metabolic process	P
VIT_14s0108g01110	GO:0009987	cellular process	P
VIT_14s0108g01120	GO:0004872	receptor activity	F
VIT_14s0108g01120	GO:0005634	nucleus	C
VIT_14s0108g01120	GO:0006950	response to stress	P
VIT_14s0108g01120	GO:0007154	cell communication	P
VIT_14s0108g01120	GO:0009628	response to abiotic stimulus	P
VIT_14s0108g01120	GO:0009987	cellular process	P
VIT_14s0108g01120	GO:0009991	response to extracellular stimulus	P
VIT_14s0108g01130	GO:0004872	receptor activity	F
VIT_14s0108g01130	GO:0005886	plasma membrane	C
VIT_14s0108g01130	GO:0006810	transport	P
VIT_14s0108g01130	GO:0016020	membrane	C
VIT_14s0108g01140	GO:0006810	transport	P
VIT_14s0108g01140	GO:0016020	membrane	C
VIT_14s0108g01150	GO:0005488	binding	F
VIT_14s0108g01160	GO:0005634	nucleus	C
VIT_14s0108g01160	GO:0005829	cytosol	C
VIT_14s0108g01170	GO:0005576	extracellular region	C
VIT_14s0108g01170	GO:0005618	cell wall	C
VIT_14s0108g01170	GO:0008150	biological_process	P
VIT_14s0108g01170	GO:0009987	cellular process	P
VIT_14s0108g01170	GO:0016043	cellular component organization	P
VIT_14s0108g01170	GO:0016787	hydrolase activity	F
VIT_14s0108g01170	GO:0030234	enzyme regulator activity	F
VIT_14s0108g01200	GO:0005515	protein binding	F
VIT_14s0108g01200	GO:0006810	transport	P
VIT_14s0108g01200	GO:0009987	cellular process	P
VIT_14s0108g01200	GO:0016020	membrane	C
VIT_14s0108g01210	GO:0016020	membrane	C
VIT_14s0108g01220	GO:0003677	DNA binding	F
VIT_14s0108g01220	GO:0003700	sequence-specific DNA binding transcription factor activity	F
VIT_14s0108g01220	GO:0005634	nucleus	C
VIT_14s0108g01220	GO:0006350	transcription	P
VIT_14s0108g01230	GO:0000166	nucleotide binding	F
VIT_14s0108g01230	GO:0005515	protein binding	F
VIT_14s0108g01230	GO:0006464	protein modification process	P
VIT_14s0108g01230	GO:0007165	signal transduction	P
VIT_14s0108g01230	GO:0016301	kinase activity	F
VIT_14s0108g01260	GO:0000166	nucleotide binding	F
VIT_14s0108g01260	GO:0005886	plasma membrane	C
VIT_14s0108g01260	GO:0006464	protein modification process	P
VIT_14s0108g01260	GO:0016301	kinase activity	F
VIT_14s0108g01270	GO:0000166	nucleotide binding	F
VIT_14s0108g01270	GO:0005515	protein binding	F
VIT_14s0108g01270	GO:0005886	plasma membrane	C
VIT_14s0108g01270	GO:0006464	protein modification process	P
VIT_14s0108g01270	GO:0009987	cellular process	P
VIT_14s0108g01270	GO:0016301	kinase activity	F
VIT_14s0108g01280	GO:0003677	DNA binding	F
VIT_14s0108g01280	GO:0003700	sequence-specific DNA binding transcription factor activity	F
VIT_14s0108g01280	GO:0005634	nucleus	C
VIT_14s0108g01280	GO:0006350	transcription	P
VIT_14s0108g01290	GO:0005488	binding	F
VIT_14s0108g01300	GO:0009987	cellular process	P
VIT_14s0108g01300	GO:0016043	cellular component organization	P
VIT_14s0108g01310	GO:0003674	molecular_function	F
VIT_14s0108g01310	GO:0005488	binding	F
VIT_14s0108g01310	GO:0016020	membrane	C
VIT_14s0108g01320	GO:0003674	molecular_function	F
VIT_14s0108g01320	GO:0005488	binding	F
VIT_14s0108g01330	GO:0003824	catalytic activity	F
VIT_14s0108g01330	GO:0009058	biosynthetic process	P
VIT_14s0108g01330	GO:0009987	cellular process	P
VIT_14s0108g01340	GO:0005488	binding	F
VIT_14s0108g01350	GO:0009536	plastid	C
VIT_14s0108g01370	GO:0003824	catalytic activity	F
VIT_14s0108g01370	GO:0005488	binding	F
VIT_14s0108g01370	GO:0008152	metabolic process	P
VIT_14s0108g01380	GO:0003723	RNA binding	F
VIT_14s0108g01380	GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	P
VIT_14s0108g01380	GO:0016740	transferase activity	F
VIT_14s0108g01390	GO:0003824	catalytic activity	F
VIT_14s0108g01390	GO:0005515	protein binding	F
VIT_14s0108g01390	GO:0005622	intracellular	C
VIT_14s0108g01390	GO:0006464	protein modification process	P
VIT_14s0108g01390	GO:0009056	catabolic process	P
VIT_14s0108g01390	GO:0009987	cellular process	P
VIT_14s0108g01390	GO:0019538	protein metabolic process	P
VIT_14s0108g01400	GO:0005515	protein binding	F
VIT_14s0108g01400	GO:0006464	protein modification process	P
VIT_14s0108g01400	GO:0007275	multicellular organismal development	P
VIT_14s0108g01400	GO:0016787	hydrolase activity	F
VIT_14s0108g01410	GO:0005515	protein binding	F
VIT_14s0108g01410	GO:0006464	protein modification process	P
VIT_14s0108g01410	GO:0016787	hydrolase activity	F
VIT_14s0108g01420	GO:0000166	nucleotide binding	F
VIT_14s0108g01420	GO:0005215	transporter activity	F
VIT_14s0108g01420	GO:0005515	protein binding	F
VIT_14s0108g01420	GO:0005886	plasma membrane	C
VIT_14s0108g01420	GO:0006810	transport	P
VIT_14s0108g01420	GO:0009987	cellular process	P
VIT_14s0108g01420	GO:0016020	membrane	C
VIT_14s0108g01430	GO:0005488	binding	F
VIT_14s0108g01430	GO:0005515	protein binding	F
VIT_14s0108g01490	GO:0003824	catalytic activity	F
VIT_14s0108g01490	GO:0005488	binding	F
VIT_14s0108g01490	GO:0008152	metabolic process	P
VIT_14s0108g01500	GO:0000166	nucleotide binding	F
VIT_14s0108g01500	GO:0003677	DNA binding	F
VIT_14s0108g01500	GO:0004518	nuclease activity	F
VIT_14s0108g01500	GO:0005515	protein binding	F
VIT_14s0108g01500	GO:0006259	DNA metabolic process	P
VIT_14s0108g01500	GO:0006950	response to stress	P
VIT_14s0108g01500	GO:0009536	plastid	C
VIT_14s0108g01500	GO:0016787	hydrolase activity	F
VIT_14s0108g01500	GO:0019538	protein metabolic process	P
VIT_14s0108g01510	GO:0005886	plasma membrane	C
VIT_14s0108g01520	GO:0005794	Golgi apparatus	C
VIT_14s0108g01520	GO:0009987	cellular process	P
VIT_14s0108g01520	GO:0016020	membrane	C
VIT_14s0108g01520	GO:0016043	cellular component organization	P
VIT_14s0108g01520	GO:0016740	transferase activity	F
VIT_14s0108g01530	GO:0005488	binding	F
VIT_14s0108g01530	GO:0009536	plastid	C
VIT_14s0108g01540	GO:0003677	DNA binding	F
VIT_14s0108g01540	GO:0003700	sequence-specific DNA binding transcription factor activity	F
VIT_14s0108g01540	GO:0005488	binding	F
VIT_14s0108g01540	GO:0005634	nucleus	C
VIT_14s0108g01540	GO:0006350	transcription	P
VIT_14s0108g01550	GO:0005886	plasma membrane	C
VIT_14s0108g01560	GO:0005488	binding	F
VIT_14s0108g01560	GO:0005975	carbohydrate metabolic process	P
VIT_14s0108g01560	GO:0009536	plastid	C
VIT_14s0108g01560	GO:0016740	transferase activity	F
VIT_14s0108g01570	GO:0003676	nucleic acid binding	F
VIT_14s0108g01570	GO:0005488	binding	F
VIT_14s0108g01570	GO:0005622	intracellular	C
VIT_14s0108g01580	GO:0003677	DNA binding	F
VIT_14s0108g01580	GO:0006350	transcription	P
VIT_14s0108g01590	GO:0000166	nucleotide binding	F
VIT_14s0108g01590	GO:0003824	catalytic activity	F
VIT_14s0108g01590	GO:0008152	metabolic process	P
VIT_14s0108g01630	GO:0000166	nucleotide binding	F
VIT_14s0108g01630	GO:0003676	nucleic acid binding	F
VIT_14s0108g01640	GO:0003824	catalytic activity	F
VIT_14s0108g01640	GO:0005488	binding	F
VIT_14s0108g01640	GO:0006091	generation of precursor metabolites and energy	P
VIT_14s0108g01640	GO:0009536	plastid	C
VIT_14s0108g01650	GO:0005488	binding	F
VIT_14s0108g01650	GO:0016787	hydrolase activity	F
VIT_14s0108g01650	GO:0019538	protein metabolic process	P
VIT_14s0108g01660	GO:0003824	catalytic activity	F
VIT_14s0108g01660	GO:0005488	binding	F
VIT_14s0108g01660	GO:0005737	cytoplasm	C
VIT_14s0108g01660	GO:0006629	lipid metabolic process	P
VIT_14s0108g01660	GO:0009058	biosynthetic process	P
VIT_14s0108g01660	GO:0009536	plastid	C
VIT_14s0108g01660	GO:0009987	cellular process	P
VIT_14s0108g01670	GO:0003824	catalytic activity	F
VIT_14s0108g01670	GO:0005488	binding	F
VIT_14s0108g01670	GO:0005737	cytoplasm	C
VIT_14s0108g01670	GO:0006629	lipid metabolic process	P
VIT_14s0108g01670	GO:0009058	biosynthetic process	P
VIT_14s0108g01670	GO:0009536	plastid	C
VIT_14s0108g01670	GO:0009987	cellular process	P
VIT_14s0108g01680	GO:0005488	binding	F
VIT_14s0108g01680	GO:0005515	protein binding	F
VIT_14s0128g00020	GO:0005215	transporter activity	F
VIT_14s0128g00020	GO:0006810	transport	P
VIT_14s0128g00020	GO:0008150	biological_process	P
VIT_14s0128g00020	GO:0009987	cellular process	P
VIT_14s0128g00020	GO:0016020	membrane	C
VIT_14s0128g00030	GO:0005488	binding	F
VIT_14s0128g00030	GO:0009579	thylakoid	C
VIT_14s0128g00030	GO:0015979	photosynthesis	P
VIT_14s0128g00030	GO:0016020	membrane	C
VIT_14s0128g00050	GO:0006091	generation of precursor metabolites and energy	P
VIT_14s0128g00050	GO:0009536	plastid	C
VIT_14s0128g00050	GO:0009579	thylakoid	C
VIT_14s0128g00050	GO:0015979	photosynthesis	P
VIT_14s0128g00050	GO:0016020	membrane	C
VIT_14s0128g00050	GO:0019538	protein metabolic process	P
VIT_14s0128g00060	GO:0006629	lipid metabolic process	P
VIT_14s0128g00060	GO:0016787	hydrolase activity	F
VIT_14s0128g00070	GO:0005576	extracellular region	C
VIT_14s0128g00070	GO:0006629	lipid metabolic process	P
VIT_14s0128g00070	GO:0009056	catabolic process	P
VIT_14s0128g00070	GO:0016787	hydrolase activity	F
VIT_14s0128g00080	GO:0005576	extracellular region	C
VIT_14s0128g00080	GO:0006629	lipid metabolic process	P
VIT_14s0128g00080	GO:0009056	catabolic process	P
VIT_14s0128g00080	GO:0016787	hydrolase activity	F
VIT_14s0128g00090	GO:0000166	nucleotide binding	F
VIT_14s0128g00090	GO:0003774	motor activity	F
VIT_14s0128g00090	GO:0005856	cytoskeleton	C
VIT_14s0128g00090	GO:0009987	cellular process	P
VIT_14s0128g00100	GO:0008152	metabolic process	P
VIT_14s0128g00100	GO:0009987	cellular process	P
VIT_14s0128g00100	GO:0016740	transferase activity	F
VIT_14s0128g00110	GO:0003677	DNA binding	F
VIT_14s0128g00110	GO:0005634	nucleus	C
VIT_14s0128g00110	GO:0006350	transcription	P
VIT_14s0128g00110	GO:0030528	transcription regulator activity	F
VIT_14s0128g00120	GO:0005488	binding	F
VIT_14s0128g00120	GO:0005515	protein binding	F
VIT_14s0128g00120	GO:0016020	membrane	C
VIT_14s0128g00150	GO:0003677	DNA binding	F
VIT_14s0128g00150	GO:0004518	nuclease activity	F
VIT_14s0128g00150	GO:0005634	nucleus	C
VIT_14s0128g00150	GO:0006259	DNA metabolic process	P
VIT_14s0128g00150	GO:0006950	response to stress	P
VIT_14s0128g00160	GO:0000166	nucleotide binding	F
VIT_14s0128g00160	GO:0004872	receptor activity	F
VIT_14s0128g00160	GO:0006464	protein modification process	P
VIT_14s0128g00160	GO:0016301	kinase activity	F
VIT_14s0128g00170	GO:0005975	carbohydrate metabolic process	P
VIT_14s0128g00170	GO:0006629	lipid metabolic process	P
VIT_14s0128g00170	GO:0009987	cellular process	P
VIT_14s0128g00170	GO:0016740	transferase activity	F
VIT_14s0128g00170	GO:0030246	carbohydrate binding	F
VIT_14s0128g00180	GO:0005488	binding	F
VIT_14s0128g00180	GO:0005515	protein binding	F
VIT_14s0128g00190	GO:0005488	binding	F
VIT_14s0128g00190	GO:0006810	transport	P
VIT_14s0128g00200	GO:0016787	hydrolase activity	F
VIT_14s0128g00200	GO:0019538	protein metabolic process	P
VIT_14s0128g00210	GO:0016787	hydrolase activity	F
VIT_14s0128g00210	GO:0019538	protein metabolic process	P
VIT_14s0128g00220	GO:0005783	endoplasmic reticulum	C
VIT_14s0128g00220	GO:0009987	cellular process	P
VIT_14s0128g00220	GO:0016020	membrane	C
VIT_14s0128g00220	GO:0016787	hydrolase activity	F
VIT_14s0128g00220	GO:0019538	protein metabolic process	P
VIT_14s0128g00240	GO:0006810	transport	P
VIT_14s0128g00240	GO:0009987	cellular process	P
VIT_14s0128g00240	GO:0016020	membrane	C
VIT_14s0128g00250	GO:0003677	DNA binding	F
VIT_14s0128g00250	GO:0005634	nucleus	C
VIT_14s0128g00250	GO:0006350	transcription	P
VIT_14s0128g00260	GO:0005730	nucleolus	C
VIT_14s0128g00260	GO:0006950	response to stress	P
VIT_14s0128g00270	GO:0006950	response to stress	P
VIT_14s0128g00280	GO:0005730	nucleolus	C
VIT_14s0128g00280	GO:0006950	response to stress	P
VIT_14s0128g00290	GO:0005488	binding	F
VIT_14s0128g00310	GO:0005488	binding	F
VIT_14s0128g00310	GO:0005515	protein binding	F
VIT_14s0128g00320	GO:0003824	catalytic activity	F
VIT_14s0128g00320	GO:0005488	binding	F
VIT_14s0128g00330	GO:0000166	nucleotide binding	F
VIT_14s0128g00330	GO:0005737	cytoplasm	C
VIT_14s0128g00330	GO:0006629	lipid metabolic process	P
VIT_14s0128g00330	GO:0008152	metabolic process	P
VIT_14s0128g00330	GO:0009058	biosynthetic process	P
VIT_14s0128g00330	GO:0009987	cellular process	P
VIT_14s0128g00330	GO:0016301	kinase activity	F
VIT_14s0128g00340	GO:0000166	nucleotide binding	F
VIT_14s0128g00340	GO:0008152	metabolic process	P
VIT_14s0128g00340	GO:0016740	transferase activity	F
VIT_14s0128g00350	GO:0005886	plasma membrane	C
VIT_14s0128g00360	GO:0016020	membrane	C
VIT_14s0128g00370	GO:0000166	nucleotide binding	F
VIT_14s0128g00370	GO:0003824	catalytic activity	F
VIT_14s0128g00370	GO:0005737	cytoplasm	C
VIT_14s0128g00370	GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	P
VIT_14s0128g00370	GO:0006412	translation	P
VIT_14s0128g00380	GO:0016020	membrane	C
VIT_14s0128g00390	GO:0005488	binding	F
VIT_14s0128g00390	GO:0005739	mitochondrion	C
VIT_14s0128g00390	GO:0006810	transport	P
VIT_14s0128g00390	GO:0009987	cellular process	P
VIT_14s0128g00390	GO:0016020	membrane	C
VIT_14s0128g00400	GO:0000166	nucleotide binding	F
VIT_14s0128g00400	GO:0005488	binding	F
VIT_14s0128g00400	GO:0005739	mitochondrion	C
VIT_14s0128g00400	GO:0006810	transport	P
VIT_14s0128g00400	GO:0007165	signal transduction	P
VIT_14s0128g00400	GO:0009987	cellular process	P
VIT_14s0128g00400	GO:0016020	membrane	C
VIT_14s0128g00400	GO:0016787	hydrolase activity	F
VIT_14s0128g00410	GO:0005515	protein binding	F
VIT_14s0128g00410	GO:0007049	cell cycle	P
VIT_14s0128g00410	GO:0009987	cellular process	P
VIT_14s0128g00410	GO:0016301	kinase activity	F
VIT_14s0128g00420	GO:0016740	transferase activity	F
VIT_14s0128g00430	GO:0000166	nucleotide binding	F
VIT_14s0128g00430	GO:0004871	signal transducer activity	F
VIT_14s0128g00430	GO:0006464	protein modification process	P
VIT_14s0128g00430	GO:0016301	kinase activity	F
VIT_14s0128g00440	GO:0005215	transporter activity	F
VIT_14s0128g00440	GO:0005737	cytoplasm	C
VIT_14s0128g00440	GO:0005856	cytoskeleton	C
VIT_14s0128g00440	GO:0006810	transport	P
VIT_14s0128g00440	GO:0007049	cell cycle	P
VIT_14s0128g00440	GO:0009987	cellular process	P
VIT_14s0128g00440	GO:0016020	membrane	C
VIT_14s0128g00440	GO:0016043	cellular component organization	P
VIT_14s0128g00450	GO:0000166	nucleotide binding	F
VIT_14s0128g00450	GO:0003774	motor activity	F
VIT_14s0128g00450	GO:0005856	cytoskeleton	C
VIT_14s0128g00450	GO:0009987	cellular process	P
VIT_14s0128g00460	GO:0000166	nucleotide binding	F
VIT_14s0128g00460	GO:0003774	motor activity	F
VIT_14s0128g00460	GO:0005856	cytoskeleton	C
VIT_14s0128g00460	GO:0009987	cellular process	P
VIT_14s0128g00470	GO:0009536	plastid	C
VIT_14s0128g00480	GO:0008135	translation factor activity, nucleic acid binding	F
VIT_14s0128g00490	GO:0005515	protein binding	F
VIT_14s0128g00490	GO:0009987	cellular process	P
VIT_14s0128g00490	GO:0019538	protein metabolic process	P
VIT_14s0128g00510	GO:0000166	nucleotide binding	F
VIT_14s0128g00510	GO:0003824	catalytic activity	F
VIT_14s0128g00510	GO:0004872	receptor activity	F
VIT_14s0128g00510	GO:0005515	protein binding	F
VIT_14s0128g00510	GO:0006464	protein modification process	P
VIT_14s0128g00510	GO:0008152	metabolic process	P
VIT_14s0128g00510	GO:0016020	membrane	C
VIT_14s0128g00510	GO:0016301	kinase activity	F
VIT_14s0128g00520	GO:0005576	extracellular region	C
VIT_14s0128g00520	GO:0006629	lipid metabolic process	P
VIT_14s0128g00520	GO:0009056	catabolic process	P
VIT_14s0128g00520	GO:0016787	hydrolase activity	F
VIT_14s0128g00540	GO:0003674	molecular_function	F
VIT_14s0128g00540	GO:0003824	catalytic activity	F
VIT_14s0128g00540	GO:0004872	receptor activity	F
VIT_14s0128g00540	GO:0005488	binding	F
VIT_14s0128g00540	GO:0005576	extracellular region	C
VIT_14s0128g00540	GO:0008152	metabolic process	P
VIT_14s0128g00550	GO:0000166	nucleotide binding	F
VIT_14s0128g00550	GO:0003824	catalytic activity	F
VIT_14s0128g00550	GO:0004872	receptor activity	F
VIT_14s0128g00550	GO:0005515	protein binding	F
VIT_14s0128g00550	GO:0006464	protein modification process	P
VIT_14s0128g00550	GO:0008152	metabolic process	P
VIT_14s0128g00550	GO:0016020	membrane	C
VIT_14s0128g00550	GO:0016301	kinase activity	F
VIT_14s0128g00570	GO:0003674	molecular_function	F
VIT_14s0128g00570	GO:0003824	catalytic activity	F
VIT_14s0128g00570	GO:0004872	receptor activity	F
VIT_14s0128g00570	GO:0005488	binding	F
VIT_14s0128g00570	GO:0005576	extracellular region	C
VIT_14s0128g00570	GO:0008152	metabolic process	P
VIT_14s0128g00580	GO:0016787	hydrolase activity	F
VIT_14s0128g00580	GO:0019538	protein metabolic process	P
VIT_14s0128g00600	GO:0003674	molecular_function	F
VIT_14s0128g00600	GO:0003824	catalytic activity	F
VIT_14s0128g00600	GO:0004872	receptor activity	F
VIT_14s0128g00600	GO:0005488	binding	F
VIT_14s0128g00600	GO:0005576	extracellular region	C
VIT_14s0128g00600	GO:0008152	metabolic process	P
VIT_14s0128g00610	GO:0003674	molecular_function	F
VIT_14s0128g00610	GO:0003824	catalytic activity	F
VIT_14s0128g00610	GO:0004872	receptor activity	F
VIT_14s0128g00610	GO:0005488	binding	F
VIT_14s0128g00610	GO:0005576	extracellular region	C
VIT_14s0128g00610	GO:0008152	metabolic process	P
VIT_14s0128g00630	GO:0003674	molecular_function	F
VIT_14s0128g00630	GO:0003824	catalytic activity	F
VIT_14s0128g00630	GO:0004872	receptor activity	F
VIT_14s0128g00630	GO:0005488	binding	F
VIT_14s0128g00630	GO:0005576	extracellular region	C
VIT_14s0128g00630	GO:0008152	metabolic process	P
VIT_14s0128g00640	GO:0003674	molecular_function	F
VIT_14s0128g00640	GO:0003824	catalytic activity	F
VIT_14s0128g00640	GO:0004872	receptor activity	F
VIT_14s0128g00640	GO:0005488	binding	F
VIT_14s0128g00640	GO:0005576	extracellular region	C
VIT_14s0128g00640	GO:0008152	metabolic process	P
VIT_14s0128g00650	GO:0003674	molecular_function	F
VIT_14s0128g00650	GO:0003824	catalytic activity	F
VIT_14s0128g00650	GO:0004872	receptor activity	F
VIT_14s0128g00650	GO:0005488	binding	F
VIT_14s0128g00650	GO:0005576	extracellular region	C
VIT_14s0128g00650	GO:0008152	metabolic process	P
VIT_14s0128g00660	GO:0003674	molecular_function	F
VIT_14s0128g00660	GO:0003824	catalytic activity	F
VIT_14s0128g00660	GO:0004872	receptor activity	F
VIT_14s0128g00660	GO:0005488	binding	F
VIT_14s0128g00660	GO:0005576	extracellular region	C
VIT_14s0128g00660	GO:0008152	metabolic process	P
VIT_14s0128g00670	GO:0003674	molecular_function	F
VIT_14s0128g00670	GO:0003824	catalytic activity	F
VIT_14s0128g00670	GO:0004872	receptor activity	F
VIT_14s0128g00670	GO:0005488	binding	F
VIT_14s0128g00670	GO:0005576	extracellular region	C
VIT_14s0128g00670	GO:0008152	metabolic process	P
VIT_14s0128g00680	GO:0003674	molecular_function	F
VIT_14s0128g00680	GO:0003824	catalytic activity	F
VIT_14s0128g00680	GO:0004872	receptor activity	F
VIT_14s0128g00680	GO:0005488	binding	F
VIT_14s0128g00680	GO:0005576	extracellular region	C
VIT_14s0128g00680	GO:0008152	metabolic process	P
VIT_14s0128g00690	GO:0003674	molecular_function	F
VIT_14s0128g00690	GO:0003824	catalytic activity	F
VIT_14s0128g00690	GO:0004872	receptor activity	F
VIT_14s0128g00690	GO:0005488	binding	F
VIT_14s0128g00690	GO:0005576	extracellular region	C
VIT_14s0128g00690	GO:0008152	metabolic process	P
VIT_14s0128g00700	GO:0005488	binding	F
VIT_14s0128g00710	GO:0005488	binding	F
VIT_14s0128g00710	GO:0005975	carbohydrate metabolic process	P
VIT_14s0128g00710	GO:0016787	hydrolase activity	F
VIT_14s0128g00720	GO:0000166	nucleotide binding	F
VIT_14s0128g00720	GO:0003824	catalytic activity	F
VIT_14s0128g00720	GO:0006629	lipid metabolic process	P
VIT_14s0128g00720	GO:0009987	cellular process	P
VIT_14s0128g00740	GO:0016740	transferase activity	F
VIT_14s0128g00750	GO:0005198	structural molecule activity	F
VIT_14s0128g00750	GO:0005488	binding	F
VIT_14s0128g00750	GO:0005840	ribosome	C
VIT_14s0128g00750	GO:0006412	translation	P
VIT_14s0128g00750	GO:0016787	hydrolase activity	F
VIT_14s0128g00750	GO:0019538	protein metabolic process	P
VIT_14s0128g00760	GO:0005739	mitochondrion	C
VIT_14s0128g00760	GO:0005783	endoplasmic reticulum	C
VIT_14s0128g00760	GO:0005886	plasma membrane	C
VIT_14s0128g00760	GO:0006810	transport	P
VIT_14s0128g00760	GO:0009605	response to external stimulus	P
VIT_14s0128g00760	GO:0009628	response to abiotic stimulus	P
VIT_14s0128g00760	GO:0009719	response to endogenous stimulus	P
VIT_14s0128g00760	GO:0016020	membrane	C
VIT_14s0128g00770	GO:0009056	catabolic process	P
VIT_14s0128g00780	GO:0003824	catalytic activity	F
VIT_14s0128g00780	GO:0005488	binding	F
VIT_14s0128g00780	GO:0005515	protein binding	F
VIT_14s0128g00780	GO:0005737	cytoplasm	C
VIT_14s0128g00780	GO:0006629	lipid metabolic process	P
VIT_14s0128g00780	GO:0008152	metabolic process	P
VIT_14s0128g00780	GO:0009058	biosynthetic process	P
VIT_14s0128g00780	GO:0009987	cellular process	P
VIT_14s0128g00790	GO:0003824	catalytic activity	F
VIT_14s0128g00790	GO:0005488	binding	F
VIT_14s0128g00790	GO:0005515	protein binding	F
VIT_14s0128g00790	GO:0005737	cytoplasm	C
VIT_14s0128g00790	GO:0006629	lipid metabolic process	P
VIT_14s0128g00790	GO:0008152	metabolic process	P
VIT_14s0128g00790	GO:0009058	biosynthetic process	P
VIT_14s0128g00790	GO:0009987	cellular process	P
VIT_14s0128g00800	GO:0005488	binding	F
VIT_14s0128g00800	GO:0009536	plastid	C
VIT_14s0128g00840	GO:0000166	nucleotide binding	F
VIT_14s0128g00840	GO:0003677	DNA binding	F
VIT_14s0128g00840	GO:0006259	DNA metabolic process	P
VIT_14s0128g00840	GO:0009058	biosynthetic process	P
VIT_14s0128g00840	GO:0016740	transferase activity	F
VIT_14s0128g00850	GO:0005488	binding	F
VIT_14s0128g00850	GO:0005622	intracellular	C
VIT_14s0128g00860	GO:0003677	DNA binding	F
VIT_14s0128g00860	GO:0005634	nucleus	C
VIT_14s0128g00860	GO:0006350	transcription	P
VIT_14s0128g00880	GO:0003677	DNA binding	F
VIT_14s0128g00890	GO:0005515	protein binding	F
VIT_14s0128g00890	GO:0008152	metabolic process	P
VIT_14s0128g00890	GO:0016301	kinase activity	F
VIT_14s0128g00900	GO:0005488	binding	F
VIT_14s0128g00920	GO:0003674	molecular_function	F
VIT_14s0128g00920	GO:0003824	catalytic activity	F
VIT_14s0128g00920	GO:0004872	receptor activity	F
VIT_14s0128g00920	GO:0005488	binding	F
VIT_14s0128g00920	GO:0005576	extracellular region	C
VIT_14s0128g00920	GO:0008152	metabolic process	P
VIT_14s0128g00940	GO:0003674	molecular_function	F
VIT_14s0128g00970	GO:0003674	molecular_function	F
VIT_14s0128g00970	GO:0003824	catalytic activity	F
VIT_14s0128g00970	GO:0004872	receptor activity	F
VIT_14s0128g00970	GO:0005488	binding	F
VIT_14s0128g00970	GO:0005576	extracellular region	C
VIT_14s0128g00970	GO:0008152	metabolic process	P
VIT_14s0128g00980	GO:0003674	molecular_function	F
VIT_14s0128g00980	GO:0003824	catalytic activity	F
VIT_14s0128g00980	GO:0004872	receptor activity	F
VIT_14s0128g00980	GO:0005488	binding	F
VIT_14s0128g00980	GO:0005576	extracellular region	C
VIT_14s0128g00980	GO:0008152	metabolic process	P
VIT_14s0128g00990	GO:0003674	molecular_function	F
VIT_14s0128g00990	GO:0003824	catalytic activity	F
VIT_14s0128g00990	GO:0004872	receptor activity	F
VIT_14s0128g00990	GO:0005488	binding	F
VIT_14s0128g00990	GO:0005576	extracellular region	C
VIT_14s0128g00990	GO:0008152	metabolic process	P
VIT_14s0128g01000	GO:0003674	molecular_function	F
VIT_14s0128g01000	GO:0003824	catalytic activity	F
VIT_14s0128g01000	GO:0004872	receptor activity	F
VIT_14s0128g01000	GO:0005488	binding	F
VIT_14s0128g01000	GO:0005576	extracellular region	C
VIT_14s0128g01000	GO:0008152	metabolic process	P
VIT_14s0128g01010	GO:0003674	molecular_function	F
VIT_14s0128g01010	GO:0003824	catalytic activity	F
VIT_14s0128g01010	GO:0004872	receptor activity	F
VIT_14s0128g01010	GO:0005488	binding	F
